"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1985","Paddington - Moore Park (1985)","[[151.23147,-33.88473],[151.23429,-33.88666],[151.2349,-33.88603],[151.23582,-33.88665],[151.23522,-33.8873],[151.23556,-33.88753],[151.23498,-33.88806],[151.23196,-33.88847],[151.23082,-33.88742],[151.22899,-33.88613],[151.23043,-33.88458],[151.23085,-33.88453],[151.23147,-33.88473]]","07/31/2016 - 08/28/2016, Every day, Daily Average",813,612,1078
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1986","Paddington - Moore Park (1986)","[[151.23249,-33.8805],[151.23291,-33.87977],[151.23387,-33.87968],[151.23383,-33.87948],[151.23405,-33.87932],[151.23547,-33.88091],[151.23706,-33.88188],[151.23738,-33.88237],[151.23754,-33.88379],[151.23748,-33.88419],[151.23715,-33.88439],[151.23756,-33.88479],[151.23668,-33.88617],[151.23663,-33.88648],[151.23556,-33.88753],[151.23522,-33.8873],[151.23582,-33.88665],[151.2349,-33.88603],[151.23429,-33.88666],[151.23147,-33.88473],[151.23161,-33.88353],[151.23249,-33.8805]]","07/31/2016 - 08/28/2016, Every day, Daily Average",906,680,1205
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1987","Paddington - Moore Park (1987)","[[151.22628,-33.88498],[151.22484,-33.88477],[151.22494,-33.88447],[151.22638,-33.88368],[151.22631,-33.88242],[151.22667,-33.88247],[151.2272,-33.88222],[151.22828,-33.88229],[151.22887,-33.87978],[151.22965,-33.87995],[151.2303,-33.88034],[151.23077,-33.88001],[151.23249,-33.8805],[151.23161,-33.88353],[151.23147,-33.88473],[151.23085,-33.88453],[151.23043,-33.88458],[151.22899,-33.88613],[151.22752,-33.88515],[151.22628,-33.88498]]","07/31/2016 - 08/28/2016, Every day, Daily Average",764,556,1048
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1988","Paddington - Moore Park (1988)","[[151.2192,-33.88163],[151.22006,-33.8813],[151.22137,-33.88137],[151.22251,-33.88068],[151.2228,-33.8818],[151.22309,-33.88224],[151.22357,-33.88182],[151.22421,-33.88167],[151.22489,-33.88182],[151.22547,-33.88224],[151.22631,-33.88242],[151.22638,-33.88368],[151.22494,-33.88447],[151.22481,-33.88476],[151.22113,-33.88343],[151.21992,-33.88207],[151.2192,-33.88163]]","07/31/2016 - 08/28/2016, Every day, Daily Average",717,494,1038
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1989","Paddington - Moore Park (1989)","[[151.22251,-33.88068],[151.22358,-33.87957],[151.22479,-33.87903],[151.22573,-33.87887],[151.22667,-33.87882],[151.22775,-33.87907],[151.22762,-33.87921],[151.22789,-33.87954],[151.22887,-33.87978],[151.22828,-33.88229],[151.2272,-33.88222],[151.22651,-33.88248],[151.22547,-33.88224],[151.22489,-33.88182],[151.22421,-33.88167],[151.22357,-33.88182],[151.22309,-33.88224],[151.2228,-33.8818],[151.22251,-33.88068]]","07/31/2016 - 08/28/2016, Every day, Daily Average",769,533,1107
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1990","Paddington - Moore Park (1990)","[[151.22887,-33.87978],[151.22789,-33.87954],[151.22762,-33.87921],[151.22828,-33.87859],[151.22952,-33.87679],[151.23085,-33.87685],[151.23079,-33.87695],[151.2318,-33.8772],[151.23179,-33.87748],[151.2321,-33.87755],[151.23189,-33.8779],[151.2322,-33.87828],[151.23171,-33.87878],[151.23216,-33.8792],[151.23185,-33.88039],[151.23077,-33.88001],[151.2303,-33.88034],[151.22965,-33.87995],[151.22887,-33.87978]]","07/31/2016 - 08/28/2016, Every day, Daily Average",676,479,952
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1992","Rose Bay - Vaucluse - Watsons Bay (1992)","[[151.27415,-33.87258],[151.27188,-33.87612],[151.27041,-33.87767],[151.2705,-33.87965],[151.27034,-33.88104],[151.26878,-33.88388],[151.26781,-33.88518],[151.26451,-33.88257],[151.26367,-33.88131],[151.26225,-33.87966],[151.26194,-33.87774],[151.26166,-33.87704],[151.26057,-33.87621],[151.26037,-33.87585],[151.26001,-33.87364],[151.26061,-33.87366],[151.26052,-33.87308],[151.26151,-33.87309],[151.26146,-33.87257],[151.26187,-33.87261],[151.26228,-33.87206],[151.26215,-33.87089],[151.26269,-33.87057],[151.26277,-33.87035],[151.26309,-33.8704],[151.26471,-33.8699],[151.26516,-33.87007],[151.26551,-33.87043],[151.26565,-33.87038],[151.26625,-33.87094],[151.26759,-33.87024],[151.2692,-33.86857],[151.26965,-33.8679],[151.277,-33.86911],[151.27415,-33.87258]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1046,755,1447
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1993","Rose Bay - Vaucluse - Watsons Bay (1993)","[[151.2783,-33.86242],[151.27851,-33.8637],[151.27846,-33.86451],[151.27729,-33.86856],[151.277,-33.86911],[151.26965,-33.8679],[151.27057,-33.86592],[151.26992,-33.86511],[151.26954,-33.86391],[151.26906,-33.86346],[151.26948,-33.86346],[151.26933,-33.86315],[151.2698,-33.86323],[151.27014,-33.86335],[151.27008,-33.86361],[151.27178,-33.86389],[151.27172,-33.86419],[151.27237,-33.8643],[151.27197,-33.86097],[151.27247,-33.86122],[151.27312,-33.8612],[151.27351,-33.8615],[151.2753,-33.86198],[151.27624,-33.86199],[151.27633,-33.86213],[151.2783,-33.86242]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1120,763,1641
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1995","Rose Bay - Vaucluse - Watsons Bay (1995)","[[151.28117,-33.84626],[151.28139,-33.84624],[151.28114,-33.84663],[151.28135,-33.84675],[151.28182,-33.8466],[151.28181,-33.84646],[151.28228,-33.8464],[151.28225,-33.84613],[151.28242,-33.84611],[151.28247,-33.84652],[151.28327,-33.84659],[151.28322,-33.84676],[151.28368,-33.84684],[151.28365,-33.84701],[151.28416,-33.84709],[151.28428,-33.84694],[151.28527,-33.84692],[151.28641,-33.84733],[151.28707,-33.84723],[151.2872,-33.84733],[151.28714,-33.84818],[151.28751,-33.8493],[151.28746,-33.84982],[151.28785,-33.8502],[151.2876,-33.85044],[151.28755,-33.85099],[151.28696,-33.85163],[151.28656,-33.85182],[151.28627,-33.85249],[151.28658,-33.85357],[151.28643,-33.85413],[151.28655,-33.85503],[151.28594,-33.85608],[151.28629,-33.85667],[151.28612,-33.85707],[151.28633,-33.85762],[151.28272,-33.85703],[151.28172,-33.8576],[151.27884,-33.86052],[151.27817,-33.86022],[151.27788,-33.86046],[151.2771,-33.86052],[151.27698,-33.8595],[151.27616,-33.85943],[151.27553,-33.85914],[151.2738,-33.85934],[151.2745,-33.859],[151.2756,-33.85886],[151.2764,-33.85903],[151.27706,-33.85883],[151.27575,-33.85769],[151.27585,-33.85699],[151.27443,-33.85582],[151.27454,-33.85523],[151.27423,-33.85478],[151.27388,-33.85377],[151.27443,-33.85269],[151.27429,-33.85251],[151.27344,-33.85229],[151.27326,-33.85187],[151.27352,-33.85112],[151.27341,-33.84953],[151.27458,-33.84863],[151.27486,-33.84862],[151.2753,-33.84907],[151.27565,-33.84984],[151.27678,-33.85071],[151.27713,-33.85125],[151.27756,-33.85111],[151.27689,-33.84967],[151.27714,-33.84901],[151.27702,-33.84867],[151.27755,-33.84785],[151.27758,-33.84702],[151.27804,-33.84676],[151.27865,-33.84717],[151.27901,-33.84717],[151.27976,-33.84661],[151.2805,-33.8468],[151.28117,-33.84626]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1254,916,1716
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1998","Woollahra (1998)","[[151.24366,-33.88718],[151.24383,-33.88775],[151.24453,-33.88762],[151.24443,-33.88806],[151.24518,-33.889],[151.24484,-33.88979],[151.24215,-33.88954],[151.24092,-33.88977],[151.24078,-33.88996],[151.24034,-33.88991],[151.23904,-33.89043],[151.23726,-33.8907],[151.23304,-33.88936],[151.23196,-33.88847],[151.23508,-33.88801],[151.23663,-33.88648],[151.23668,-33.88617],[151.23808,-33.88393],[151.23837,-33.88273],[151.23851,-33.88262],[151.23935,-33.88573],[151.24172,-33.8853],[151.24157,-33.88562],[151.24196,-33.88634],[151.24344,-33.88694],[151.24366,-33.88718]]","07/31/2016 - 08/28/2016, Every day, Daily Average",793,569,1103
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1999","Woollahra (1999)","[[151.24484,-33.88979],[151.24518,-33.889],[151.24443,-33.88806],[151.24453,-33.88762],[151.24383,-33.88775],[151.24366,-33.88718],[151.24655,-33.88662],[151.24648,-33.8864],[151.24703,-33.88642],[151.24753,-33.88603],[151.24817,-33.88608],[151.24845,-33.88595],[151.24858,-33.88599],[151.24845,-33.88618],[151.2505,-33.88638],[151.25053,-33.88733],[151.25096,-33.88732],[151.25117,-33.88936],[151.25156,-33.89035],[151.25048,-33.89042],[151.2505,-33.89056],[151.25003,-33.89062],[151.24836,-33.89058],[151.24484,-33.88979]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1000,717,1393
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2000","Woollahra (2000)","[[151.2505,-33.88638],[151.2521,-33.88654],[151.2529,-33.88687],[151.25637,-33.8876],[151.25632,-33.888],[151.25577,-33.88802],[151.25563,-33.88895],[151.25612,-33.88901],[151.25607,-33.88938],[151.25617,-33.88938],[151.25387,-33.89078],[151.25249,-33.89041],[151.2524,-33.89015],[151.25156,-33.89035],[151.25117,-33.88936],[151.25096,-33.88732],[151.25053,-33.88733],[151.2505,-33.88638]]","07/31/2016 - 08/28/2016, Every day, Daily Average",895,666,1201
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2001","Woollahra (2001)","[[151.23756,-33.88479],[151.23715,-33.88439],[151.23748,-33.88419],[151.23754,-33.88379],[151.2374,-33.88244],[151.23706,-33.88188],[151.23667,-33.88175],[151.23703,-33.88142],[151.23741,-33.88169],[151.23726,-33.88121],[151.23804,-33.88102],[151.23807,-33.88119],[151.24092,-33.88066],[151.2414,-33.88126],[151.24221,-33.88091],[151.24267,-33.88134],[151.24294,-33.88117],[151.24273,-33.88093],[151.24334,-33.88073],[151.24378,-33.88134],[151.24473,-33.88133],[151.24447,-33.88138],[151.24426,-33.8819],[151.2446,-33.88237],[151.24455,-33.88261],[151.24484,-33.88318],[151.24499,-33.88306],[151.2456,-33.88368],[151.24627,-33.88371],[151.24632,-33.88555],[151.24655,-33.88662],[151.24366,-33.88718],[151.24344,-33.88694],[151.24196,-33.88634],[151.24157,-33.88562],[151.24172,-33.8853],[151.23935,-33.88573],[151.23851,-33.88262],[151.23837,-33.88273],[151.23808,-33.88393],[151.23756,-33.88479]]","07/31/2016 - 08/28/2016, Every day, Daily Average",817,559,1192
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2005","Coogee - Clovelly (2005)","[[151.24671,-33.92664],[151.24704,-33.92511],[151.24686,-33.92507],[151.24727,-33.9237],[151.24826,-33.92401],[151.24853,-33.92365],[151.24972,-33.92382],[151.24778,-33.92178],[151.24788,-33.92155],[151.25801,-33.92299],[151.25859,-33.92407],[151.25855,-33.92433],[151.25916,-33.92532],[151.25922,-33.92587],[151.25984,-33.92602],[151.26034,-33.92637],[151.26118,-33.92713],[151.26138,-33.92752],[151.26118,-33.92803],[151.26033,-33.92849],[151.2509,-33.92721],[151.25067,-33.92734],[151.25053,-33.92716],[151.24671,-33.92664]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1341,1048,1715
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2007","Coogee - Clovelly (2007)","[[151.2624,-33.91675],[151.26289,-33.91732],[151.26289,-33.91774],[151.26268,-33.91806],[151.2623,-33.91805],[151.26201,-33.91837],[151.26127,-33.91859],[151.26076,-33.91941],[151.26083,-33.9201],[151.25968,-33.9197],[151.25909,-33.91996],[151.25848,-33.91911],[151.24867,-33.9176],[151.24933,-33.91452],[151.25787,-33.91578],[151.25914,-33.91602],[151.25909,-33.91622],[151.2624,-33.91675]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1244,954,1621
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2008","Coogee - Clovelly (2008)","[[151.26237,-33.9148],[151.2616,-33.91479],[151.2612,-33.91519],[151.2624,-33.91675],[151.25909,-33.91622],[151.25914,-33.91602],[151.25787,-33.91578],[151.24933,-33.91452],[151.24967,-33.91292],[151.24955,-33.91206],[151.25088,-33.91081],[151.25148,-33.91107],[151.25276,-33.91202],[151.25263,-33.91285],[151.25332,-33.91303],[151.25394,-33.91273],[151.25416,-33.91238],[151.25422,-33.9115],[151.26173,-33.91264],[151.26216,-33.91261],[151.26236,-33.91233],[151.26314,-33.9127],[151.26305,-33.91314],[151.26285,-33.91309],[151.26272,-33.91393],[151.26237,-33.9148]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1300,1013,1666
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2009","Coogee - Clovelly (2009)","[[151.27062,-33.91117],[151.27091,-33.91217],[151.27108,-33.91223],[151.27105,-33.91268],[151.27162,-33.91318],[151.2714,-33.91423],[151.2705,-33.91474],[151.26924,-33.9148],[151.26764,-33.91423],[151.26743,-33.91387],[151.26688,-33.91359],[151.26673,-33.91366],[151.26654,-33.91393],[151.26754,-33.91448],[151.26825,-33.91517],[151.26769,-33.91596],[151.26698,-33.91633],[151.26574,-33.91609],[151.26478,-33.91542],[151.26407,-33.91515],[151.26237,-33.9148],[151.26272,-33.91393],[151.26285,-33.91309],[151.26305,-33.91314],[151.26314,-33.9127],[151.26236,-33.91233],[151.26216,-33.91261],[151.26173,-33.91264],[151.25864,-33.91217],[151.25936,-33.9088],[151.26354,-33.90945],[151.26342,-33.91005],[151.27062,-33.91117]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1271,1095,1474
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2010","Coogee - Clovelly (2010)","[[151.25417,-33.90672],[151.25662,-33.90709],[151.25685,-33.90752],[151.25956,-33.90792],[151.25864,-33.91217],[151.25422,-33.9115],[151.25495,-33.90822],[151.25417,-33.90672]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1185,981,1430
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2012","Kensington - Kingsford (2012)","[[151.22845,-33.92418],[151.23371,-33.92833],[151.23536,-33.92914],[151.23633,-33.9299],[151.23714,-33.93123],[151.23797,-33.93475],[151.23034,-33.93366],[151.22943,-33.92964],[151.22816,-33.92505],[151.22812,-33.9245],[151.22831,-33.9244],[151.22826,-33.92416],[151.22845,-33.92418]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1251,936,1670
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2013","Kensington - Kingsford (2013)","[[151.22845,-33.92418],[151.23933,-33.92565],[151.23775,-33.93388],[151.23714,-33.93123],[151.23633,-33.9299],[151.23536,-33.92914],[151.23371,-33.92833],[151.22845,-33.92418]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1209,945,1546
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2014","Kensington - Kingsford (2014)","[[151.22178,-33.92544],[151.21427,-33.92433],[151.21228,-33.92283],[151.21176,-33.9222],[151.21127,-33.9211],[151.21125,-33.92001],[151.21187,-33.91684],[151.21282,-33.91314],[151.21371,-33.91289],[151.21795,-33.91087],[151.21894,-33.91101],[151.21919,-33.9114],[151.21897,-33.91269],[151.21846,-33.91268],[151.21821,-33.91457],[151.21757,-33.91646],[151.21807,-33.91658],[151.2177,-33.91764],[151.22025,-33.91799],[151.22043,-33.9171],[151.22562,-33.91782],[151.22552,-33.9183],[151.22573,-33.91949],[151.22654,-33.91943],[151.22708,-33.92253],[151.22784,-33.92391],[151.22826,-33.92416],[151.22831,-33.9244],[151.22782,-33.92496],[151.2243,-33.92552],[151.22178,-33.92544]]","07/31/2016 - 08/28/2016, Every day, Daily Average",907,612,1343
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2015","Kensington - Kingsford (2015)","[[151.22845,-33.92418],[151.22793,-33.92404],[151.22708,-33.92253],[151.22654,-33.91943],[151.23175,-33.92015],[151.2321,-33.91838],[151.23597,-33.91905],[151.23564,-33.92048],[151.2354,-33.92066],[151.23448,-33.92497],[151.22845,-33.92418]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1118,839,1488
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2016","Kensington - Kingsford (2016)","[[151.22439,-33.91765],[151.22494,-33.91494],[151.22541,-33.91485],[151.23438,-33.91605],[151.23478,-33.91627],[151.23654,-33.91653],[151.23597,-33.91905],[151.2321,-33.91838],[151.23175,-33.92015],[151.22639,-33.91942],[151.22573,-33.91949],[151.22552,-33.9183],[151.22562,-33.91782],[151.22439,-33.91765]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1026,728,1445
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2017","Kensington - Kingsford (2017)","[[151.22539,-33.91357],[151.22563,-33.91476],[151.22494,-33.91494],[151.22439,-33.91765],[151.22043,-33.9171],[151.22025,-33.91799],[151.2177,-33.91764],[151.21807,-33.91658],[151.21757,-33.91646],[151.21821,-33.91457],[151.21846,-33.91268],[151.21897,-33.91269],[151.21922,-33.91138],[151.22324,-33.91174],[151.22516,-33.91372],[151.22539,-33.91357]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1001,726,1379
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2018","Kensington - Kingsford (2018)","[[151.21948,-33.91136],[151.21919,-33.9114],[151.21894,-33.91101],[151.21795,-33.91087],[151.21371,-33.91289],[151.21282,-33.91314],[151.21317,-33.90932],[151.21367,-33.90608],[151.21395,-33.9046],[151.21429,-33.90384],[151.22066,-33.90471],[151.22056,-33.90521],[151.22069,-33.90527],[151.21948,-33.91136]]","07/31/2016 - 08/28/2016, Every day, Daily Average",823,541,1250
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2019","Kensington - Kingsford (2019)","[[151.21948,-33.91136],[151.22069,-33.90527],[151.22056,-33.90521],[151.22066,-33.90471],[151.22208,-33.90491],[151.22218,-33.90454],[151.22325,-33.90469],[151.22354,-33.90372],[151.22271,-33.90199],[151.22255,-33.9013],[151.22284,-33.9014],[151.22617,-33.90417],[151.22677,-33.90447],[151.2266,-33.90465],[151.22692,-33.90479],[151.22531,-33.91299],[151.22539,-33.91357],[151.22516,-33.91372],[151.22324,-33.91174],[151.21948,-33.91136]]","07/31/2016 - 08/28/2016, Every day, Daily Average",924,659,1295
